,var1,var2,correlation
2799,feature_42,feature_49,0.5208915461053794
2661,feature_39,feature_49,0.5170744381363696
2937,feature_45,feature_58,0.5169541067563858
1247,feature_15,feature_63,0.5159782410763792
3363,feature_57,feature_58,0.5133798109487726
3126,feature_50,feature_52,0.5127676028805972
3134,feature_50,feature_60,0.5123259722965455
697,feature_08,feature_38,0.5122224858631969
2580,feature_37,feature_65,0.5118482852722664
1388,feature_17,feature_63,0.5098857454479648
3096,feature_49,feature_59,0.5054075078553464
3090,feature_49,feature_53,0.5036840530044489
2810,feature_42,feature_60,0.5009578630395874
2757,feature_41,feature_52,0.5001318179528377
2672,feature_39,feature_60,0.49787483692532936
3059,feature_48,feature_60,0.4977234820706448
2978,feature_46,feature_58,0.4947545272339392
3087,feature_49,feature_50,0.4912498276395345
2926,feature_45,feature_47,0.4904819829518374
1278,feature_16,feature_23,0.49010127044487484
3016,feature_47,feature_56,0.48980970866217627
477,feature_05,feature_58,0.48595830522796307
1691,feature_22,feature_31,0.48550218874439016
1617,feature_21,feature_22,0.4849916296425082
466,feature_05,feature_47,0.4763159224699273
3237,feature_53,feature_58,0.4761210276524033
2700,feature_40,feature_41,0.4733632778950792
3017,feature_47,feature_57,0.47078629481208917
1432,feature_18,feature_38,0.46585338102746554
2967,feature_46,feature_47,0.4645720208425838
2838,feature_43,feature_44,0.4635640196604192
2892,feature_44,feature_55,0.45983695784426987
2196,feature_30,feature_52,0.457697764009033
2808,feature_42,feature_58,0.4575386222122776
2150,feature_29,feature_63,0.45677839659612396
2945,feature_45,feature_66,0.4566881834802495
2653,feature_39,feature_41,0.45485552807426594
2794,feature_42,feature_44,0.4545438023604648
629,feature_07,feature_49,0.4535875073216613
1236,feature_15,feature_52,0.45084117941364243
1318,feature_16,feature_63,0.45061433526818995
3341,feature_56,feature_66,0.449982123715984
1377,feature_17,feature_52,0.4489941713515044
1507,feature_19,feature_45,0.4481842762785426
2629,feature_38,feature_65,0.4461212158713646
1518,feature_19,feature_56,0.44577052348624674
2797,feature_42,feature_47,0.4450864537111198
640,feature_07,feature_60,0.44260174049902673
3013,feature_47,feature_53,0.4396710766876906
3826,responder_6,responder_8,0.43828050123602663
3814,responder_3,responder_5,0.43374444481518226
3162,feature_51,feature_52,0.43349090063368123
3640,feature_68,feature_71,0.43288262637962827
3825,responder_6,responder_7,0.430484451008683
3658,feature_69,feature_71,0.42805867336652237
3813,responder_3,responder_4,0.4265556047500154
2670,feature_39,feature_58,0.4260703907705864
3132,feature_50,feature_58,0.4238125474931252
2195,feature_30,feature_51,0.420225039650102
3236,feature_53,feature_57,0.4201669036554156
1620,feature_21,feature_25,0.4194716138391472
1688,feature_22,feature_28,0.415264522910659
1880,feature_25,feature_31,0.415089410524266
3207,feature_52,feature_62,0.4147189003636383
3816,responder_3,responder_7,0.41237890513050396
2138,feature_29,feature_51,0.41165694308625894
2659,feature_39,feature_47,0.4109156809883354
1818,feature_24,feature_31,0.4091354118131613
1619,feature_21,feature_24,0.40886136117596045
3819,responder_4,responder_6,0.40863063185369336
1307,feature_16,feature_52,0.40782118152131785
3817,responder_3,responder_8,0.40547324482994584
3641,feature_68,feature_72,0.40292126183923915
2139,feature_29,feature_52,0.4012928263541331
3822,responder_5,responder_6,0.4004804726735214
1788,feature_23,feature_64,0.40023895506684276
1235,feature_15,feature_51,0.3996708559283282
1376,feature_17,feature_51,0.39683994217500146
2664,feature_39,feature_52,0.393782184977374
2796,feature_42,feature_46,0.39362726744428805
1306,feature_16,feature_51,0.3932893517188259
1755,feature_23,feature_31,0.39244984156741536
1618,feature_21,feature_23,0.3911706000830245
2805,feature_42,feature_55,0.3898926864808372
1786,feature_23,feature_62,0.38971435001246174
3209,feature_52,feature_64,0.3876894078000511
3010,feature_47,feature_50,0.38598155923149624
2973,feature_46,feature_53,0.3833995585029206
1106,feature_13,feature_67,0.38279475490291204
696,feature_08,feature_37,0.3815372501997489
1553,feature_20,feature_24,0.38089031367031284
2356,feature_33,feature_47,0.3803518252103443
978,feature_12,feature_13,0.38017516135000423
3793,responder_0,responder_2,0.37769516224384764
3304,feature_55,feature_60,0.3758122543188898
3303,feature_55,feature_59,0.3705871329098717
2807,feature_42,feature_57,0.37014390467160097
3204,feature_52,feature_59,0.36829707533223077
2886,feature_44,feature_49,0.3654308332177269
1775,feature_23,feature_51,0.3556329532991793
843,feature_10,feature_29,0.3554668512600556
3618,feature_67,feature_68,0.3535686335055875
2755,feature_41,feature_50,0.35186491588288393
3172,feature_51,feature_62,0.35127619080074046
3092,feature_49,feature_55,0.3468730524851045
1109,feature_13,feature_70,0.3461180769717226
638,feature_07,feature_58,0.34517072715633834
2885,feature_44,feature_48,0.3447739833193943
2754,feature_41,feature_49,0.34446642894321416
2753,feature_41,feature_48,0.3440982518591607
3675,feature_70,feature_71,0.3428068659465197
3146,feature_50,feature_72,0.34277578438669987
2897,feature_44,feature_60,0.3413046772646328
2890,feature_44,feature_53,0.3397196736300591
3205,feature_52,feature_60,0.33897907057803467
3267,feature_54,feature_55,0.33558504614383694
3174,feature_51,feature_64,0.33546608831668645
548,feature_06,feature_48,0.3336065880777171
1519,feature_19,feature_57,0.33350421311341283
3335,feature_56,feature_60,0.3305198627642785
559,feature_06,feature_59,0.328717981300487
3792,responder_0,responder_1,0.32846409872163174
1036,feature_12,feature_71,0.32704403140926996
3054,feature_48,feature_55,0.3262655077658173
479,feature_05,feature_60,0.32404151278069004
2684,feature_39,feature_72,0.3235020210128914
468,feature_05,feature_49,0.32323109808818024
3051,feature_48,feature_52,0.32321017623218884
1033,feature_12,feature_68,0.3212625550631751
3130,feature_50,feature_56,0.3191620497856853
844,feature_10,feature_30,0.3191368530694991
2765,feature_41,feature_60,0.317357366116466
3144,feature_50,feature_70,0.3171759709944658
2657,feature_39,feature_45,0.31581380202125886
3365,feature_57,feature_60,0.3147716898074471
3089,feature_49,feature_52,0.3142924791617444
1776,feature_23,feature_52,0.313879306707003
2928,feature_45,feature_49,0.31316690246923967
3093,feature_49,feature_56,0.31308362240546284
627,feature_07,feature_47,0.311388123794839
2939,feature_45,feature_60,0.3102049772513182
2896,feature_44,feature_59,0.3080362436405479
2764,feature_41,feature_59,0.30705163277432435
3371,feature_57,feature_66,0.30704065047745555
3094,feature_49,feature_57,0.30659133206982964
2969,feature_46,feature_49,0.30614546910457274
829,feature_10,feature_15,0.3052000445233599
831,feature_10,feature_17,0.30130668388992493
288,feature_03,feature_34,0.29917996670988156
289,feature_03,feature_35,0.2990740547667962
204,feature_02,feature_34,0.298944951730708
205,feature_02,feature_35,0.29841856661060745
2748,feature_41,feature_43,0.2981631571020268
34,feature_00,feature_35,0.2969044741958292
33,feature_00,feature_34,0.2967562368291832
876,feature_10,feature_62,0.2966723055649514
2668,feature_39,feature_56,0.2966439703023782
464,feature_05,feature_45,0.2963737391001303
2682,feature_39,feature_70,0.2954630405411926
2929,feature_45,feature_50,0.2943050579438662
3217,feature_52,feature_72,0.2941615705731661
630,feature_07,feature_50,0.29353933769340906
475,feature_05,feature_56,0.2933715425917205
3621,feature_67,feature_71,0.29274481645809364
1750,feature_23,feature_26,0.2926891122755609
619,feature_07,feature_39,0.29249423223969434
2986,feature_46,feature_66,0.2922071453448521
2980,feature_46,feature_60,0.29217866473254894
1624,feature_21,feature_29,0.2910824574342777
2118,feature_29,feature_31,0.290889766297233
89,feature_01,feature_04,0.28846523093703524
469,feature_05,feature_50,0.288180859280366
202,feature_02,feature_32,0.2877189008169972
286,feature_03,feature_32,0.2871745467699052
2631,feature_38,feature_67,0.2868699934429871
1937,feature_26,feature_27,0.28450087472011365
2703,feature_40,feature_44,0.2842401020967815
1787,feature_23,feature_63,0.2840021733943433
31,feature_00,feature_32,0.28344361775761734
3208,feature_52,feature_63,0.2794778443512713
2582,feature_37,feature_67,0.27927511830815843
458,feature_05,feature_39,0.27872878516446764
1686,feature_22,feature_26,0.2760780434112444
878,feature_10,feature_64,0.271459440928352
1508,feature_19,feature_46,0.27077448985434294
344,feature_04,feature_07,0.27050387808263127
3393,feature_58,feature_59,0.26714701388463424
1234,feature_15,feature_50,0.2662576306773073
2194,feature_30,feature_50,0.2651117460221537
830,feature_10,feature_16,0.26396384278006124
3136,feature_50,feature_62,0.2634847747867603
633,feature_07,feature_53,0.2633045524034193
476,feature_05,feature_57,0.2632435350124458
1375,feature_17,feature_50,0.2604276481470961
2777,feature_41,feature_72,0.25905393883096506
2842,feature_43,feature_48,0.25806303127542124
1015,feature_12,feature_50,0.2579522362012959
3433,feature_59,feature_71,0.2570395106483096
1554,feature_20,feature_25,0.2566644438265623
3133,feature_50,feature_59,0.25569277652252537
3639,feature_68,feature_70,0.2556838854201899
465,feature_05,feature_46,0.2548452678700801
622,feature_07,feature_42,0.25478298302777497
2936,feature_45,feature_57,0.2543683963915426
2768,feature_41,feature_63,0.25421213853472574
3332,feature_56,feature_57,0.25397004699144193
3238,feature_53,feature_59,0.2535207811086639
2707,feature_40,feature_48,0.2527210401680277
3216,feature_52,feature_71,0.24821153441492907
2660,feature_39,feature_48,0.24741201027665768
2798,feature_42,feature_48,0.24504362050435727
1551,feature_20,feature_22,0.24482930678023243
3173,feature_51,feature_63,0.24193028083341273
3809,responder_2,responder_5,0.24189867466201942
3057,feature_48,feature_58,0.24019606521601933
3138,feature_50,feature_64,0.23997364670619575
2925,feature_45,feature_46,0.23854196266813782
1164,feature_14,feature_52,0.23845107767949425
1004,feature_12,feature_39,0.23731720438241619
90,feature_01,feature_05,0.23596964469226867
639,feature_07,feature_59,0.23509485144761125
628,feature_07,feature_48,0.23494940452548738
3008,feature_47,feature_48,0.23472154140400633
2976,feature_46,feature_56,0.23075665460866066
1305,feature_16,feature_50,0.2297946864896733
2671,feature_39,feature_59,0.22834236693366383
3070,feature_48,feature_71,0.22784860987286723
3049,feature_48,feature_50,0.22518918501295285
2809,feature_42,feature_59,0.22424167782873158
2769,feature_41,feature_64,0.2240720938164192
425,feature_05,feature_06,0.22381072041026173
3052,feature_48,feature_53,0.22338358654100351
1162,feature_14,feature_50,0.22300788324471194
2676,feature_39,feature_64,0.22276794970091876
1003,feature_12,feature_38,0.22261104918822394
2674,feature_39,feature_62,0.22100293182566855
3301,feature_55,feature_57,0.2207563274109982
2544,feature_36,responder_0,0.22071221056086507
3019,feature_47,feature_59,0.22051781467674347
2749,feature_41,feature_44,0.21866262579850726
3125,feature_50,feature_51,0.21614210786497967
2776,feature_41,feature_71,0.21318519892590898
2183,feature_30,feature_39,0.21156177736512286
1153,feature_14,feature_41,0.21132415615937522
1002,feature_12,feature_37,0.2094168900457958
549,feature_06,feature_49,0.2090572052367857
2853,feature_43,feature_59,0.20863165434139685
1223,feature_15,feature_39,0.20781426361373725
677,feature_08,feature_18,0.2073242713404291
912,feature_11,feature_22,0.2057795433893963
2756,feature_41,feature_51,0.20293341827867498
1509,feature_19,feature_47,0.20287084883555465
1151,feature_14,feature_39,0.2027649057712473
3169,feature_51,feature_59,0.20258335036939606
724,feature_08,feature_65,0.20220978382735988
1364,feature_17,feature_39,0.20206888896529582
3827,responder_7,responder_8,0.20163602929911148
560,feature_06,feature_60,0.20156843282448675
1560,feature_20,feature_31,0.2015306469795074
3026,feature_47,feature_66,0.20129741401766052
1840,feature_24,feature_53,0.2008490785725512
2546,feature_36,responder_2,0.2006014124250436
3818,responder_4,responder_5,0.20026318273266192
1550,feature_20,feature_21,0.20015845451351946
2718,feature_40,feature_59,0.19955566858036303
2137,feature_29,feature_50,0.19807978595614473
632,feature_07,feature_52,0.19804487892362194
1842,feature_24,feature_55,0.1969343236513941
3141,feature_50,feature_67,0.19610022553168707
3271,feature_54,feature_59,0.19567004476382088
3800,responder_1,responder_2,0.19448214315959253
2185,feature_30,feature_41,0.19361170395036847
2633,feature_38,feature_69,0.1925393769545128
2652,feature_39,feature_40,0.1923583539115553
1751,feature_23,feature_27,0.1921618715827863
3576,feature_65,feature_67,0.1916142099144893
1461,feature_18,feature_67,0.1908547965712123
1520,feature_19,feature_58,0.1892597295765909
3302,feature_55,feature_58,0.18889891232646022
472,feature_05,feature_53,0.18869394744368923
2975,feature_46,feature_55,0.1882550331111354
2584,feature_37,feature_69,0.1879061068850319
3821,responder_4,responder_8,0.18770255351548557
913,feature_11,feature_23,0.18766973132640094
3400,feature_58,feature_66,0.18726448730537332
877,feature_10,feature_63,0.18669352887473706
3823,responder_5,responder_7,0.1865303856231668
2767,feature_41,feature_62,0.18590833526138378
1225,feature_15,feature_41,0.18386197725347947
916,feature_11,feature_26,0.1809030718035648
2711,feature_40,feature_52,0.18042497575651936
1552,feature_20,feature_23,0.1803282109017951
2793,feature_42,feature_43,0.17949100070678828
1366,feature_17,feature_41,0.1794412479602501
3215,feature_52,feature_70,0.17811675422311343
1685,feature_22,feature_25,0.17770228451635223
2679,feature_39,feature_67,0.17744790321247325
1294,feature_16,feature_39,0.17736285052912415
2883,feature_44,feature_46,0.17659796815991194
2654,feature_39,feature_42,0.1758282515260519
3137,feature_50,feature_63,0.174205473320348
2675,feature_39,feature_63,0.1733878182369584
2128,feature_29,feature_41,0.17188296152763716
637,feature_07,feature_57,0.17172686848227703
3145,feature_50,feature_71,0.17115572376170318
1844,feature_24,feature_57,0.1711427180089488
3233,feature_53,feature_54,0.17099639158675917
1017,feature_12,feature_52,0.1699033327889184
621,feature_07,feature_41,0.16920935430928444
2895,feature_44,feature_58,0.16898698181175195
2710,feature_40,feature_51,0.16817999651082222
3214,feature_52,feature_69,0.167670687690427
461,feature_05,feature_42,0.16684961041475435
1765,feature_23,feature_41,0.16636557692150383
626,feature_07,feature_46,0.16527770232163835
3050,feature_48,feature_51,0.16514303168438377
1833,feature_24,feature_46,0.1643221157586989
2884,feature_44,feature_47,0.1612634536546855
1296,feature_16,feature_41,0.16092645835756045
2126,feature_29,feature_39,0.16070856221435245
452,feature_05,feature_33,0.16030691113969656
2683,feature_39,feature_71,0.159846272263985
3053,feature_48,feature_54,0.15892391961280714
2775,feature_41,feature_70,0.15858494720227792
866,feature_10,feature_52,0.15857202095566234
625,feature_07,feature_45,0.1584194321686807
2209,feature_30,feature_65,0.15805421152307564
636,feature_07,feature_56,0.15802190891596046
1030,feature_12,feature_65,0.15720137707091514
2345,feature_33,feature_36,0.15637506124379444
1006,feature_12,feature_41,0.15614222370771635
2354,feature_33,feature_45,0.1558639666601775
983,feature_12,feature_18,0.15586081218283612
3015,feature_47,feature_55,0.15561345625974488
1249,feature_15,feature_65,0.15557251486557427
1150,feature_14,feature_38,0.15549357680844578
3345,feature_56,feature_70,0.15501047896709622
1091,feature_13,feature_52,0.1548332682377183
3212,feature_52,feature_67,0.15469742609268416
1829,feature_24,feature_42,0.15434305043448626
2663,feature_39,feature_51,0.15417996566080588
2153,feature_29,feature_66,0.1541027817498394
2152,feature_29,feature_65,0.15398691876746137
552,feature_06,feature_52,0.15360183972467603
131,feature_01,feature_46,0.15355690358943253
865,feature_10,feature_51,0.1525175444497714
1789,feature_23,feature_65,0.15240274738070952
1417,feature_18,feature_23,0.1520932461929419
2894,feature_44,feature_57,0.15204791077559046
3181,feature_51,feature_71,0.15198524064652255
2355,feature_33,feature_46,0.1518139055731471
837,feature_10,feature_23,0.15155665153572875
343,feature_04,feature_06,0.15125992976980523
2891,feature_44,feature_54,0.15125691541696257
1390,feature_17,feature_65,0.15093850409246093
763,feature_09,feature_26,0.15036836580345747
2949,feature_45,feature_70,0.1500763429505609
2210,feature_30,feature_66,0.14951724379076606
2774,feature_41,feature_69,0.1494341081704293
1684,feature_22,feature_24,0.1489958236599288
1424,feature_18,feature_30,0.14815738304015358
3334,feature_56,feature_59,0.14707877054020047
1149,feature_14,feature_37,0.1466818592129366
555,feature_06,feature_55,0.14541035255454274
1250,feature_15,feature_66,0.1452375031719663
2772,feature_41,feature_67,0.14515695433773002
1621,feature_21,feature_26,0.14491020342737548
1202,feature_15,feature_18,0.14441107520755475
2806,feature_42,feature_56,0.14381071545032412
2545,feature_36,responder_1,0.14370638910357997
1774,feature_23,feature_50,0.1435436417280257
1941,feature_26,feature_31,0.14282796827792382
2514,feature_36,feature_49,0.14163779863487488
1423,feature_18,feature_29,0.1415285188513268
1492,feature_19,feature_30,0.14127292743186967
1343,feature_17,feature_18,0.14098234609210816
2375,feature_33,feature_66,0.14076920634118328
438,feature_05,feature_19,0.14064858467741623
1491,feature_19,feature_29,0.14032138898081595
3235,feature_53,feature_56,0.14025223830517625
541,feature_06,feature_41,0.14020484031433886
2795,feature_42,feature_45,0.14014912211172276
652,feature_07,feature_72,0.1400975087003446
3794,responder_0,responder_3,0.13992026213781855
485,feature_05,feature_66,0.13882172782409052
2084,feature_28,feature_55,0.13840612471153835
142,feature_01,feature_57,0.13833452937987317
1391,feature_17,feature_66,0.1382568241973086
1495,feature_19,feature_33,0.13715685143661294
3364,feature_57,feature_59,0.13656474909795172
1203,feature_15,feature_19,0.1364235110051959
3201,feature_52,feature_56,0.13582292653711667
635,feature_07,feature_55,0.1352009780561934
2366,feature_33,feature_57,0.13452887357511048
2763,feature_41,feature_58,0.13409982341530438
342,feature_04,feature_05,0.13367866208736892
1320,feature_16,feature_65,0.1335414160196455
3203,feature_52,feature_58,0.1330845612296589
1763,feature_23,feature_39,0.13283422293121414
1556,feature_20,feature_27,0.13265726880344691
2927,feature_45,feature_48,0.13234226628556262
2365,feature_33,feature_56,0.1319273659591163
1080,feature_13,feature_41,0.13125493535787203
491,feature_05,feature_72,0.1311077484914128
1344,feature_17,feature_19,0.13078295866075873
2968,feature_46,feature_48,0.13053022114387522
2730,feature_40,feature_71,0.13052450772554552
544,feature_06,feature_44,0.13048283176877287
2175,feature_30,feature_31,0.12952598055525824
1904,feature_25,feature_55,0.1294451325018738
1902,feature_25,feature_53,0.1293657578105088
3055,feature_48,feature_56,0.12893529347795665
1625,feature_21,feature_30,0.12889527431028508
2848,feature_43,feature_54,0.1284137957813232
2849,feature_43,feature_55,0.12833231946421
2938,feature_45,feature_59,0.12738054314346406
2932,feature_45,feature_53,0.12638786800932852
1090,feature_13,feature_51,0.12602348082597048
1273,feature_16,feature_18,0.12559425051306614
3056,feature_48,feature_57,0.1242563764816045
2752,feature_41,feature_47,0.1235573954147066
651,feature_07,feature_71,0.12270655098370006
1939,feature_26,feature_29,0.12182055987355846
2634,feature_38,feature_70,0.1205321547648466
1163,feature_14,feature_51,0.12052453684126907
2750,feature_41,feature_45,0.11916853155799383
1321,feature_16,feature_66,0.1185761858829677
2979,feature_46,feature_59,0.1184121447187199
2665,feature_39,feature_53,0.118366781520569
2800,feature_42,feature_50,0.1178483062092041
2288,feature_32,feature_33,0.1176247354632665
2931,feature_45,feature_52,0.11686592978034974
92,feature_01,feature_07,0.1165620674767101
3127,feature_50,feature_53,0.11595338656703787
2843,feature_43,feature_49,0.11585236298781966
489,feature_05,feature_70,0.11518327392244565
2804,feature_42,feature_54,0.11482239125730617
3080,feature_48,responder_2,0.11479989872093843
1790,feature_23,feature_66,0.11390981660837839
3179,feature_51,feature_69,0.11337904358262345
3182,feature_51,feature_72,0.11304911891213681
2367,feature_33,feature_58,0.11286356232919462
1274,feature_16,feature_19,0.11223485901026639
3461,feature_60,feature_72,0.11187755008018982
921,feature_11,feature_31,0.11126567848227863
911,feature_11,feature_21,0.11080269939556553
3553,feature_64,feature_66,0.1105461760198474
1485,feature_19,feature_23,0.1101039805095161
1215,feature_15,feature_31,0.10959140664295251
1356,feature_17,feature_31,0.10936913870431686
1205,feature_15,feature_21,0.10888205485721503
553,feature_06,feature_53,0.10877924628962986
1346,feature_17,feature_21,0.1085891616402775
1557,feature_20,feature_28,0.10787252427801125
3109,feature_49,feature_72,0.1076384800654862
478,feature_05,feature_59,0.10698377052937008
3552,feature_64,feature_65,0.10696276203844685
571,feature_06,feature_71,0.10603858977549876
624,feature_07,feature_44,0.10566444686337426
1286,feature_16,feature_31,0.10455698868590622
542,feature_06,feature_42,0.10453445232347637
2632,feature_38,feature_68,0.10452103385359186
1276,feature_16,feature_21,0.10392502995102855
1922,feature_25,feature_73,0.10324188570865629
2708,feature_40,feature_49,0.10317546612551683
467,feature_05,feature_48,0.1031642695978216
2251,feature_31,feature_51,0.10315859073273273
1923,feature_25,feature_74,0.10289920646238639
1646,feature_21,feature_51,0.10280735295303106
1558,feature_20,feature_29,0.1026811738262734
2025,feature_27,feature_55,0.1026670156136527
3143,feature_50,feature_69,0.10241098209939938
3012,feature_47,feature_52,0.10227363660061974
2709,feature_40,feature_50,0.10210428727764624
3210,feature_52,feature_65,0.1019650192324651
2583,feature_37,feature_68,0.1016246367932157
2585,feature_37,feature_70,0.1013368422480703
3579,feature_65,feature_70,0.10040047717304022
1446,feature_18,feature_52,0.10027590039212032
471,feature_05,feature_52,0.10019760135435549
550,feature_06,feature_50,0.10010033482318613
1906,feature_25,feature_57,0.0999864566821766
1526,feature_19,feature_64,0.09946164963383301
2761,feature_41,feature_56,0.09878336734532375
3460,feature_60,feature_71,0.09854119329617611
1464,feature_18,feature_70,0.09841802765771293
539,feature_06,feature_39,0.09804635020021223
1079,feature_13,feature_40,0.09763821118035035
558,feature_06,feature_58,0.09747764156693997
1861,feature_24,feature_74,0.09740779712659953
1860,feature_24,feature_73,0.09655742861675443
3434,feature_59,feature_72,0.09613999259397386
1152,feature_14,feature_40,0.0953427969516837
1891,feature_25,feature_42,0.09484540513553114
1895,feature_25,feature_46,0.09466953600591159
3177,feature_51,feature_67,0.09434212118287408
3506,feature_62,feature_66,0.09406202600792388
3108,feature_49,feature_71,0.092340542963972
3505,feature_62,feature_65,0.09221553168637493
1926,feature_25,feature_77,0.09207585396712893
1458,feature_18,feature_64,0.0919470844590685
1927,feature_25,feature_78,0.09151893213096117
2512,feature_36,feature_47,0.09140221423447273
1077,feature_13,feature_38,0.09084669923407401
2731,feature_40,feature_72,0.09049675229834649
2656,feature_39,feature_44,0.08986847220553114
2854,feature_43,feature_60,0.08972239179600709
3796,responder_0,responder_5,0.08959476986378132
3078,feature_48,responder_0,0.08917051809528832
373,feature_04,feature_36,0.0881486883246883
2728,feature_40,feature_69,0.08802274039058908
1463,feature_18,feature_69,0.08774066181165614
1240,feature_15,feature_56,0.08704328557752274
1016,feature_12,feature_51,0.0869524929043313
2200,feature_30,feature_56,0.08662043001938628
3071,feature_48,feature_72,0.0866055337156734
2127,feature_29,feature_40,0.08654573429058843
1764,feature_23,feature_40,0.08632842554063651
2184,feature_30,feature_40,0.08615329147742035
1524,feature_19,feature_62,0.08603496893764324
1076,feature_13,feature_37,0.08539088206454214
1924,feature_25,feature_75,0.08532278925148874
1925,feature_25,feature_76,0.08514112092770129
694,feature_08,feature_35,0.08504565028043935
693,feature_08,feature_34,0.08477767007700461
547,feature_06,feature_47,0.08473658778424027
3164,feature_51,feature_54,0.08442607207902973
3578,feature_65,feature_69,0.08429573610033039
2681,feature_39,feature_69,0.08384546133788003
2655,feature_39,feature_43,0.08378945623330246
2722,feature_40,feature_63,0.0829352359616705
3339,feature_56,feature_64,0.08285585037209685
2636,feature_38,feature_72,0.08276742683587822
157,feature_01,feature_72,0.08264209118339697
3708,feature_72,feature_73,0.08244756751565696
1381,feature_17,feature_56,0.0822986125038132
