,var1,var2,correlation
2886,feature_44,feature_49,0.3596099282511452
1109,feature_13,feature_70,0.35901810053480704
2890,feature_44,feature_53,0.3574799683020542
3304,feature_55,feature_60,0.35601098038579954
3675,feature_70,feature_71,0.3546915676875591
3822,responder_5,responder_6,0.3540574459011569
3792,responder_0,responder_1,0.3522590200701795
289,feature_03,feature_35,0.3512427781879697
34,feature_00,feature_35,0.35093486834142706
205,feature_02,feature_35,0.3503645475234263
288,feature_03,feature_34,0.3501452854937854
204,feature_02,feature_34,0.35003028329622304
33,feature_00,feature_34,0.3493251643999686
2629,feature_38,feature_65,0.34916776877452177
2754,feature_41,feature_49,0.34864323347731263
3205,feature_52,feature_60,0.34553604195378657
1318,feature_16,feature_63,0.3451142111336072
1036,feature_12,feature_71,0.3394726688021887
559,feature_06,feature_59,0.33900685236183054
2356,feature_33,feature_47,0.3374006849244372
627,feature_07,feature_47,0.33736525168012216
1687,feature_22,feature_27,0.3371426042997577
1033,feature_12,feature_68,0.3336563052962962
3809,responder_2,responder_5,0.33286425286014754
3146,feature_50,feature_72,0.3327177659535213
2897,feature_44,feature_60,0.3211247132158144
202,feature_02,feature_32,0.31913441938289516
2885,feature_44,feature_48,0.3163603416204976
286,feature_03,feature_32,0.3148460933445312
1519,feature_19,feature_57,0.31479561836815484
2753,feature_41,feature_48,0.31410071200501966
2765,feature_41,feature_60,0.31173946413734105
89,feature_01,feature_04,0.30936621997708225
469,feature_05,feature_50,0.3070037017826515
3209,feature_52,feature_64,0.3059579506463194
475,feature_05,feature_56,0.30553896581013984
31,feature_00,feature_32,0.3040771281218298
3621,feature_67,feature_71,0.303879563561548
1776,feature_23,feature_52,0.3025495013795561
3144,feature_50,feature_70,0.30132465786980533
3092,feature_49,feature_55,0.30086451244647433
464,feature_05,feature_45,0.30014099347319295
548,feature_06,feature_48,0.2994703603476707
630,feature_07,feature_50,0.2994507039324186
1750,feature_23,feature_26,0.29901835189568715
3335,feature_56,feature_60,0.2984705906965155
2684,feature_39,feature_72,0.2983741155633075
458,feature_05,feature_39,0.2971632347833738
3207,feature_52,feature_62,0.2958418158865726
3365,feature_57,feature_60,0.2924288440257106
619,feature_07,feature_39,0.2916115359610491
479,feature_05,feature_60,0.2906089670961469
1937,feature_26,feature_27,0.2905178844456048
3054,feature_48,feature_55,0.2894236171728561
3089,feature_49,feature_52,0.2880365236564496
3051,feature_48,feature_52,0.28741367340165114
468,feature_05,feature_49,0.2780154358516089
3217,feature_52,feature_72,0.2771230040375171
2986,feature_46,feature_66,0.27647597535590973
2928,feature_45,feature_49,0.2762224570113788
3371,feature_57,feature_66,0.27547979327605215
2682,feature_39,feature_70,0.2745648675735247
2969,feature_46,feature_49,0.2741680333653154
2896,feature_44,feature_59,0.2733312203649766
3094,feature_49,feature_57,0.27171656822223555
2764,feature_41,feature_59,0.2716849033082898
3393,feature_58,feature_59,0.2708995550728442
2707,feature_40,feature_48,0.26907521370461585
2842,feature_43,feature_48,0.26864159708363516
3093,feature_49,feature_56,0.26621709314640624
2939,feature_45,feature_60,0.2662161073813055
3514,feature_62,feature_74,0.2630595410009467
919,feature_11,feature_29,0.25971282816854113
3639,feature_68,feature_70,0.2590902328180273
3174,feature_51,feature_64,0.25851599954690935
2631,feature_38,feature_67,0.25701405858645326
2652,feature_39,feature_40,0.25697447638210263
2676,feature_39,feature_64,0.2551657754259399
2980,feature_46,feature_60,0.25352211214559967
3513,feature_62,feature_73,0.2528598576338053
3136,feature_50,feature_62,0.2523677400783311
1234,feature_15,feature_50,0.25216131763605276
2793,feature_42,feature_43,0.2516769730644943
3125,feature_50,feature_51,0.2513660816274419
2749,feature_41,feature_44,0.25054263218190365
1508,feature_19,feature_46,0.2503233043777799
3238,feature_53,feature_59,0.24995308815380207
3133,feature_50,feature_59,0.24907269781347924
1688,feature_22,feature_28,0.2464031924246531
633,feature_07,feature_53,0.24630532389447096
639,feature_07,feature_59,0.24623184049229613
1375,feature_17,feature_50,0.24513168667641586
920,feature_11,feature_30,0.2450871209398712
1686,feature_22,feature_26,0.24143072383017336
3301,feature_55,feature_57,0.24118159171226353
3216,feature_52,feature_71,0.2403126312146966
1015,feature_12,feature_50,0.23995609082389344
3138,feature_50,feature_64,0.23908698597177813
3169,feature_51,feature_59,0.23830607155802672
2768,feature_41,feature_63,0.23636647409195008
2777,feature_41,feature_72,0.23497714870110603
622,feature_07,feature_42,0.23460029919991052
2674,feature_39,feature_62,0.23264425226897975
2194,feature_30,feature_50,0.23252424235002928
1788,feature_23,feature_64,0.23183042836694487
2582,feature_37,feature_67,0.231525933915313
696,feature_08,feature_37,0.23115256013811633
3172,feature_51,feature_62,0.23111900960909998
905,feature_11,feature_15,0.23050295313841204
628,feature_07,feature_48,0.23028580747662133
2798,feature_42,feature_48,0.22843131738117123
2660,feature_39,feature_48,0.22840215172064643
3208,feature_52,feature_63,0.22651734064045867
907,feature_11,feature_17,0.22578108727352428
2883,feature_44,feature_46,0.2254547067186646
3518,feature_62,feature_78,0.22527324275337832
3433,feature_59,feature_71,0.22419767440062974
560,feature_06,feature_60,0.22285622544090125
3057,feature_48,feature_58,0.22124493658730277
3271,feature_54,feature_59,0.21887042682091407
1305,feature_16,feature_50,0.2181728034750105
3517,feature_62,feature_77,0.21724206375375357
2853,feature_43,feature_59,0.21559185184085888
1164,feature_14,feature_52,0.215502394634554
3794,responder_0,responder_3,0.21488614207155868
2718,feature_40,feature_59,0.2144967492189891
1162,feature_14,feature_50,0.21408322903542418
1004,feature_12,feature_39,0.21350235394293238
3008,feature_47,feature_48,0.2130478515757219
1003,feature_12,feature_38,0.21246774561108203
2137,feature_29,feature_50,0.2118760802028767
2544,feature_36,responder_0,0.21105784587089807
913,feature_11,feature_23,0.21058455673375917
3233,feature_53,feature_54,0.21046035044086203
3201,feature_52,feature_56,0.21012005192628183
2750,feature_41,feature_45,0.2043355411354377
549,feature_06,feature_49,0.20413127091775915
93,feature_01,feature_08,0.20299234569267613
3052,feature_48,feature_53,0.20288938167531143
3818,responder_4,responder_5,0.20057767135381266
2671,feature_39,feature_59,0.20021292354424902
906,feature_11,feature_16,0.20020061605576195
3827,responder_7,responder_8,0.19976922052650156
3049,feature_48,feature_50,0.199672908234753
2769,feature_41,feature_64,0.19928890764036644
452,feature_05,feature_33,0.19903255862359445
632,feature_07,feature_52,0.19803538626352418
1223,feature_15,feature_39,0.19796052783064158
2675,feature_39,feature_63,0.1979307353672401
2809,feature_42,feature_59,0.19736753931013964
2756,feature_41,feature_51,0.19657190141776207
2711,feature_40,feature_52,0.19611514780684017
1520,feature_19,feature_58,0.19454708406983812
425,feature_05,feature_06,0.19342488359660137
476,feature_05,feature_57,0.19313823941722413
3173,feature_51,feature_63,0.191680880173123
3800,responder_1,responder_2,0.19144272294141415
2894,feature_44,feature_57,0.191373289882813
1364,feature_17,feature_39,0.19039398216831577
123,feature_01,feature_38,0.19037415326883816
2776,feature_41,feature_71,0.1898037326631207
2288,feature_32,feature_33,0.18815687168086576
1461,feature_18,feature_67,0.1871345106981686
3400,feature_58,feature_66,0.1867325261736795
1509,feature_19,feature_47,0.18655408025483505
2546,feature_36,responder_2,0.18644642491412217
2975,feature_46,feature_55,0.1859913452927164
3516,feature_62,feature_76,0.18589382846654934
2183,feature_30,feature_39,0.18376849222828778
1002,feature_12,feature_37,0.18349488758877813
1151,feature_14,feature_39,0.18264382858296824
3026,feature_47,feature_66,0.1824297183390662
2931,feature_45,feature_52,0.18157799180848827
3576,feature_65,feature_67,0.181092361030201
1153,feature_14,feature_41,0.18074483541902092
3070,feature_48,feature_71,0.179469359321271
3141,feature_50,feature_67,0.17870458531357758
3821,responder_4,responder_8,0.17800098460413744
2752,feature_41,feature_47,0.17771606497606068
621,feature_07,feature_41,0.17752741821937268
2345,feature_33,feature_36,0.1773502121073273
3515,feature_62,feature_75,0.17681683249032473
1424,feature_18,feature_30,0.17596371433688623
2663,feature_39,feature_51,0.1757627486837226
465,feature_05,feature_46,0.17505226408913147
3137,feature_50,feature_63,0.17494880012216216
2633,feature_38,feature_69,0.17489534685842972
2126,feature_29,feature_39,0.17344596475608978
3561,feature_64,feature_74,0.17312978317994
2209,feature_30,feature_65,0.17305206729961617
2761,feature_41,feature_56,0.17295193206193665
1558,feature_20,feature_29,0.1728219737701421
3302,feature_55,feature_58,0.1726148587995141
2895,feature_44,feature_58,0.17252785166802678
3019,feature_47,feature_59,0.1704603607767013
3145,feature_50,feature_71,0.17043211877604034
2843,feature_43,feature_49,0.170257929747752
1787,feature_23,feature_63,0.16954829773748045
2763,feature_41,feature_58,0.1694417092882851
1294,feature_16,feature_39,0.16933704004713154
637,feature_07,feature_57,0.1688595971047995
636,feature_07,feature_56,0.1682811831978241
2152,feature_29,feature_65,0.1678020170714911
3203,feature_52,feature_58,0.166758034868345
1423,feature_18,feature_29,0.16650796303627874
3823,responder_5,responder_7,0.16529241607125006
3565,feature_64,feature_78,0.16517698633605832
625,feature_07,feature_45,0.16486166154895326
3560,feature_64,feature_73,0.16444883009737468
1225,feature_15,feature_41,0.16403725108620604
3215,feature_52,feature_70,0.16394655801135227
2884,feature_44,feature_47,0.163799435732123
2708,feature_40,feature_49,0.16361724674806782
677,feature_08,feature_18,0.16348352681840944
3050,feature_48,feature_51,0.1622154536171088
3345,feature_56,feature_70,0.16180821598870074
2185,feature_30,feature_41,0.1605907766616317
1417,feature_18,feature_23,0.16036762866384766
1202,feature_15,feature_18,0.16030790705540998
983,feature_12,feature_18,0.15959039175532191
1366,feature_17,feature_41,0.15878196712553622
2849,feature_43,feature_55,0.1581843933260843
552,feature_06,feature_52,0.15801576904136105
2128,feature_29,feature_41,0.1579829980546518
3564,feature_64,feature_77,0.15793393185262827
1249,feature_15,feature_65,0.15789126531638994
2584,feature_37,feature_69,0.1576055516204056
626,feature_07,feature_46,0.1563982539402628
2679,feature_39,feature_67,0.15452532941039554
1343,feature_17,feature_18,0.15450771492520424
724,feature_08,feature_65,0.15436599706262152
1030,feature_12,feature_65,0.1540503325946861
1150,feature_14,feature_38,0.15288557555317425
1017,feature_12,feature_52,0.15270732154881214
2775,feature_41,feature_70,0.15243138863364122
2949,feature_45,feature_70,0.1521552870459308
3181,feature_51,feature_71,0.1515012350290505
1786,feature_23,feature_62,0.15132285582977964
1390,feature_17,feature_65,0.15047578173578155
2710,feature_40,feature_51,0.1503458371436797
2514,feature_36,feature_49,0.1494955042312779
2683,feature_39,feature_71,0.14948127656821447
1789,feature_23,feature_65,0.1491385794532754
2302,feature_32,feature_47,0.149125658144753
472,feature_05,feature_53,0.14904128816468357
2545,feature_36,responder_1,0.14856257265890022
2084,feature_28,feature_55,0.1480287993158205
2891,feature_44,feature_54,0.14787018726081944
3053,feature_48,feature_54,0.1466260420055553
555,feature_06,feature_55,0.14641228875028423
2767,feature_41,feature_62,0.14542442876222075
3214,feature_52,feature_69,0.14403310914828027
1296,feature_16,feature_41,0.14332413159782176
635,feature_07,feature_55,0.14238228733801167
2709,feature_40,feature_50,0.14102211142660204
1091,feature_13,feature_52,0.14034423549904107
1006,feature_12,feature_41,0.14006420971798098
1939,feature_26,feature_29,0.1398629866367632
1765,feature_23,feature_41,0.13944584744728425
3563,feature_64,feature_76,0.13880791563125047
2655,feature_39,feature_43,0.13869803735235098
3364,feature_57,feature_59,0.13862893498421378
1840,feature_24,feature_53,0.1379109237542674
1554,feature_20,feature_25,0.13770247733902038
1273,feature_16,feature_18,0.1376713525020054
1492,feature_19,feature_30,0.13716889601348048
3212,feature_52,feature_67,0.13649609559894538
3334,feature_56,feature_59,0.13558642839781695
1940,feature_26,feature_30,0.13427648073229917
1684,feature_22,feature_24,0.1339754911583597
1320,feature_16,feature_65,0.1336159431503839
2634,feature_38,feature_70,0.13312484268758595
3796,responder_0,responder_5,0.13290529166977583
2701,feature_40,feature_42,0.13263543125455687
1149,feature_14,feature_37,0.1322022929856838
461,feature_05,feature_42,0.13185527672790515
3152,feature_50,feature_78,0.13174539524830778
3562,feature_64,feature_75,0.1316272598630473
3012,feature_47,feature_52,0.13094612574819725
942,feature_11,feature_52,0.1308267409536897
916,feature_11,feature_26,0.13050789153803122
2854,feature_43,feature_60,0.13048642581256392
541,feature_06,feature_41,0.1302418478951932
2210,feature_30,feature_66,0.12929688786022342
471,feature_05,feature_52,0.128877892231358
2804,feature_42,feature_54,0.12819285086848278
3332,feature_56,feature_57,0.12790983247139578
1559,feature_20,feature_30,0.12723926892469647
3148,feature_50,feature_74,0.12696696385829595
624,feature_07,feature_44,0.12671291689330824
941,feature_11,feature_51,0.12644433705322553
1203,feature_15,feature_19,0.1254293087732207
1491,feature_19,feature_29,0.12515502848868354
844,feature_10,feature_30,0.12454247838834125
497,feature_05,feature_78,0.12344739103389281
2719,feature_40,feature_60,0.12339936206146758
843,feature_10,feature_29,0.12332577929045883
2772,feature_41,feature_67,0.1228991519826108
2968,feature_46,feature_48,0.12274716911218493
2847,feature_43,feature_53,0.12232264476277381
1842,feature_24,feature_55,0.1216642086951668
544,feature_06,feature_44,0.12137895466183823
1691,feature_22,feature_31,0.12113476369039336
1774,feature_23,feature_50,0.1208777007163583
763,feature_09,feature_26,0.1204987416818578
3015,feature_47,feature_55,0.11976616377836191
1344,feature_17,feature_19,0.11956702850681983
2354,feature_33,feature_45,0.11945716538798509
2153,feature_29,feature_66,0.11878677198051185
2774,feature_41,feature_69,0.11848088126116915
2927,feature_45,feature_48,0.11847952948437468
2730,feature_40,feature_71,0.11845567441353196
1580,feature_20,feature_51,0.11820412103633154
1250,feature_15,feature_66,0.11806337296799868
344,feature_04,feature_07,0.11803841522738265
343,feature_04,feature_06,0.11778473778648837
1090,feature_13,feature_51,0.11703686298981654
3151,feature_50,feature_77,0.11681656589445394
2936,feature_45,feature_57,0.11673288234093718
752,feature_09,feature_15,0.11661727784973959
767,feature_09,feature_30,0.11590057591473692
558,feature_06,feature_58,0.11499481554884959
954,feature_11,feature_64,0.11493622385078861
3056,feature_48,feature_57,0.11479375546585556
7,feature_00,feature_08,0.11469261167159191
829,feature_10,feature_15,0.11450942209996559
3080,feature_48,responder_2,0.1143148504191058
131,feature_01,feature_46,0.11376902307164186
754,feature_09,feature_17,0.11326779737525626
831,feature_10,feature_17,0.11323421941557453
1351,feature_17,feature_26,0.11281077837927175
1163,feature_14,feature_51,0.11261145982569536
2025,feature_27,feature_55,0.11248390703030149
766,feature_09,feature_29,0.11244595436691433
1080,feature_13,feature_41,0.11241663719985252
1391,feature_17,feature_66,0.11208151755381424
550,feature_06,feature_50,0.11169352699018753
3147,feature_50,feature_73,0.11155691009831838
1763,feature_23,feature_39,0.11104283056601559
1210,feature_15,feature_26,0.11101469693216165
2848,feature_43,feature_54,0.11008451349050452
493,feature_05,feature_74,0.1099560177944809
1961,feature_26,feature_51,0.10975127915831948
2943,feature_45,feature_64,0.10962629914591537
3150,feature_50,feature_76,0.1091915602795211
1464,feature_18,feature_70,0.10891493797453311
3182,feature_51,feature_72,0.10853687933190016
1281,feature_16,feature_26,0.10852271317241262
2938,feature_45,feature_59,0.1083511446396074
3542,feature_63,feature_78,0.10787501041237986
481,feature_05,feature_62,0.10779033844974005
438,feature_05,feature_19,0.10757510326814392
2979,feature_46,feature_59,0.10754692749251225
3055,feature_48,feature_56,0.10643463311366404
495,feature_05,feature_76,0.10600183896611573
1685,feature_22,feature_25,0.1057808485171621
485,feature_05,feature_66,0.10560659520230906
3349,feature_56,feature_74,0.10541501315002466
3538,feature_63,feature_74,0.1051596810831026
2840,feature_43,feature_46,0.10484315660583644
553,feature_06,feature_53,0.10472171143337518
3579,feature_65,feature_70,0.10441609295466357
2686,feature_39,feature_74,0.10441020349964981
1274,feature_16,feature_19,0.10405104295968062
3339,feature_56,feature_64,0.1037807511108486
3179,feature_51,feature_69,0.10355114963416341
1345,feature_17,feature_20,0.10319410186249017
1581,feature_20,feature_52,0.10307210770038329
3038,feature_47,feature_78,0.10254002074075666
2690,feature_39,feature_78,0.10250007546443282
2585,feature_37,feature_70,0.10244294773983546
3541,feature_63,feature_77,0.10241375075930387
1204,feature_15,feature_20,0.10232350840411054
539,feature_06,feature_39,0.10076574522614058
1617,feature_21,feature_22,0.10058416811135973
2375,feature_33,feature_66,0.10046879531019023
3537,feature_63,feature_73,0.09980944430109089
496,feature_05,feature_77,0.09903837451535015
652,feature_07,feature_72,0.09898851706125514
1275,feature_16,feature_20,0.09869596055459322
3143,feature_50,feature_69,0.09842764108347789
2082,feature_28,feature_53,0.09824085189999267
460,feature_05,feature_41,0.09804219782283732
483,feature_05,feature_64,0.09750113609686126
1321,feature_16,feature_66,0.0975003937284823
3149,feature_50,feature_75,0.09715118115328086
1555,feature_20,feature_26,0.0971232036637728
1556,feature_20,feature_27,0.09691492734852497
952,feature_11,feature_62,0.09654260164015792
753,feature_09,feature_16,0.09641813189394252
2632,feature_38,feature_68,0.09633434315483222
830,feature_10,feature_16,0.09628686410568321
142,feature_01,feature_57,0.0960390215819181
3540,feature_63,feature_76,0.09587325717502392
2636,feature_38,feature_72,0.09566702213107482
2704,feature_40,feature_45,0.09514132634710591
0,feature_00,feature_01,0.09448302586837021
1495,feature_19,feature_33,0.09341770602253567
2941,feature_45,feature_62,0.09284258351361531
3807,responder_2,responder_3,0.09214168712490468
2549,feature_36,responder_5,0.09206765501205268
2953,feature_45,feature_74,0.0919362652889447
2942,feature_45,feature_63,0.09162389616349477
542,feature_06,feature_42,0.0916148763685965
2083,feature_28,feature_54,0.09123530676391317
540,feature_06,feature_40,0.09113305584344125
651,feature_07,feature_71,0.09096978771895516
3337,feature_56,feature_62,0.09094333030841799
1077,feature_13,feature_38,0.09086927296077285
3539,feature_63,feature_75,0.09079189469528447
3177,feature_51,feature_67,0.0906783094677183
2925,feature_45,feature_46,0.090594971694914
799,feature_09,feature_62,0.090528005820023
1463,feature_18,feature_69,0.0905148978779762
2976,feature_46,feature_56,0.09027030758491361
2512,feature_36,feature_47,0.09002408812361815
3221,feature_52,feature_76,0.0896590564386647
2389,feature_33,responder_1,0.0891341591731991
2685,feature_39,feature_73,0.08907001441163286
1485,feature_19,feature_23,0.08903390468007298
2654,feature_39,feature_42,0.08816264702623003
1790,feature_23,feature_66,0.08768417690386292
1446,feature_18,feature_52,0.0876169294274481
3078,feature_48,responder_0,0.08754115234300372
848,feature_10,feature_34,0.08742698329768997
849,feature_10,feature_35,0.08741925410802284
2689,feature_39,feature_77,0.08739414747742515
1570,feature_20,feature_41,0.08708336922897325
478,feature_05,feature_59,0.08704821519312736
3269,feature_54,feature_57,0.08666181169807996
1494,feature_19,feature_32,0.08627451035271176
2583,feature_37,feature_68,0.08603340666152279
3460,feature_60,feature_71,0.08580217933262205
2388,feature_33,responder_0,0.0855583326044998
846,feature_10,feature_32,0.08550096584302383
3461,feature_60,feature_72,0.08537118423995985
571,feature_06,feature_71,0.08522468727287852
2547,feature_36,responder_3,0.08501968363249726
3351,feature_56,feature_76,0.08496925017466288
2023,feature_27,feature_53,0.08487323818450276
3338,feature_56,feature_63,0.08466939380105695
1240,feature_15,feature_56,0.08445284115611873
543,feature_06,feature_43,0.08436432429357282
2731,feature_40,feature_72,0.0840517922977664
2301,feature_32,feature_46,0.08389795093527264
262,feature_03,feature_08,0.08387856524048379
492,feature_05,feature_73,0.08385125526923667
