,var1,var2,correlation
1120,feature_14,feature_68,0.5511332149564662
2313,feature_39,feature_43,0.5511158343092282
2991,feature_56,feature_58,0.5505766918610573
2706,feature_48,feature_49,0.5478709353891064
3467,responder_2,responder_5,0.5453380429609989
2320,feature_39,feature_50,0.5444863298904443
608,feature_07,feature_60,0.5439063503214421
1472,feature_20,feature_24,0.5404728655278799
2753,feature_49,feature_58,0.5403200209317394
1217,feature_16,feature_29,0.5402496191196169
3021,feature_57,feature_58,0.5280211490582285
1598,feature_23,feature_29,0.5258644110934555
2790,feature_50,feature_58,0.5240804050753853
2405,feature_41,feature_42,0.5235589334755799
2461,feature_42,feature_53,0.5190384914654788
1355,feature_18,feature_37,0.5189922045503199
3452,responder_0,responder_3,0.5152944279101338
1123,feature_14,feature_71,0.5123683582653565
2314,feature_39,feature_44,0.5097334508731584
2328,feature_39,feature_58,0.5026660237899581
2454,feature_42,feature_46,0.5010634857445415
2784,feature_50,feature_52,0.4990876801300283
3396,feature_74,feature_76,0.4958556342415846
2595,feature_45,feature_58,0.49447764737971667
3383,feature_73,feature_76,0.4930509711662313
2716,feature_48,feature_59,0.4920574416137317
872,feature_11,feature_29,0.49094570618525757
3382,feature_73,feature_75,0.4902645034966533
2317,feature_39,feature_47,0.4886417136194545
3395,feature_74,feature_75,0.48787263287128585
2745,feature_49,feature_50,0.4865750911239145
2892,feature_53,feature_55,0.484519993763774
2636,feature_46,feature_58,0.4799886115480282
1438,feature_19,feature_56,0.47987922440096753
1470,feature_20,feature_22,0.4744097431426331
2014,feature_33,feature_47,0.47009664787502903
2315,feature_39,feature_45,0.46841272759638647
2319,feature_39,feature_49,0.4661147464293754
2748,feature_49,feature_53,0.4654560937775238
2466,feature_42,feature_58,0.4617275941832039
2678,feature_47,feature_60,0.45959481876649605
3472,responder_3,responder_5,0.4589875314940959
2895,feature_53,feature_58,0.4574051353517479
1535,feature_22,feature_25,0.45332740090269763
442,feature_05,feature_47,0.4506997649341395
2312,feature_39,feature_42,0.45065479829347804
2455,feature_42,feature_47,0.4502314994704297
1356,feature_18,feature_38,0.44919614067760155
2457,feature_42,feature_49,0.44738707113172543
3484,responder_6,responder_8,0.4427813923342158
2330,feature_39,feature_60,0.43590662386919127
3483,responder_6,responder_7,0.4348836182540353
2863,feature_52,feature_60,0.43431613777708145
2894,feature_53,feature_57,0.4331883231545978
660,feature_08,feature_37,0.43162526812720653
2999,feature_56,feature_66,0.430902120415558
2584,feature_45,feature_47,0.42946099248687597
2788,feature_50,feature_56,0.42713334324321933
2668,feature_47,feature_50,0.4268776907331339
1427,feature_19,feature_45,0.4266298451020432
606,feature_07,feature_58,0.4252881558623612
2862,feature_52,feature_59,0.42182565483181006
2238,feature_37,feature_65,0.42113090453713087
2468,feature_42,feature_60,0.4199351876351767
1599,feature_23,feature_30,0.4176969827593346
2961,feature_55,feature_59,0.41725245760649865
2412,feature_41,feature_49,0.40324304370074254
2820,feature_51,feature_52,0.39839111216769224
2625,feature_46,feature_47,0.3983071224416228
2674,feature_47,feature_56,0.39573903936993876
3471,responder_3,responder_4,0.39540304459909625
531,feature_06,feature_59,0.3945704764688125
455,feature_05,feature_60,0.3945574350129548
597,feature_07,feature_49,0.3923905873747221
2544,feature_44,feature_49,0.39094635936638605
2962,feature_55,feature_60,0.38855414354055645
2465,feature_42,feature_57,0.3879934941351383
873,feature_11,feature_30,0.3843790200383992
3460,responder_1,responder_4,0.38253434972461164
2603,feature_45,feature_66,0.38112421497660554
930,feature_12,feature_13,0.378970902740384
2326,feature_39,feature_56,0.3789418963504229
2423,feature_41,feature_60,0.37307910319936133
3451,responder_0,responder_2,0.37223985586459696
1471,feature_20,feature_23,0.3679957355605541
598,feature_07,feature_50,0.36711432512748454
1050,feature_13,feature_67,0.36498935637844554
2541,feature_44,feature_46,0.3648971938954075
2671,feature_47,feature_53,0.36399188991161946
445,feature_05,feature_50,0.3639259252569023
2287,feature_38,feature_65,0.3639203742035838
3276,feature_67,feature_68,0.36275635390086436
2555,feature_44,feature_60,0.3621722762995448
3023,feature_57,feature_60,0.35915901944164297
2925,feature_54,feature_55,0.35804546534753195
1534,feature_22,feature_24,0.35660315318071867
1053,feature_13,feature_70,0.35585062995355893
3299,feature_68,feature_72,0.35581524626490413
2413,feature_41,feature_50,0.3470823214129111
2754,feature_49,feature_59,0.34645132903299586
451,feature_05,feature_56,0.3453197052897637
2993,feature_56,feature_60,0.3450702878635177
861,feature_11,feature_15,0.34338287680571494
2675,feature_47,feature_57,0.34119100760297993
3316,feature_69,feature_71,0.3391131334423527
2408,feature_41,feature_45,0.336816961034946
2548,feature_44,feature_53,0.3344739225074114
434,feature_05,feature_39,0.33430162280552234
2587,feature_45,feature_50,0.33395918965872595
981,feature_12,feature_68,0.32830936972154473
3333,feature_70,feature_71,0.3269380133372178
2747,feature_49,feature_52,0.3244494730721542
863,feature_11,feature_17,0.3234079198814598
2421,feature_41,feature_58,0.32227337773668674
601,feature_07,feature_53,0.321135242748276
2172,feature_36,feature_49,0.32032121630893584
3298,feature_68,feature_71,0.31912307808968643
3474,responder_3,responder_7,0.31831593948659753
2717,feature_48,feature_60,0.317917309366067
1946,feature_32,feature_33,0.31787797240762256
1146,feature_15,feature_23,0.31739267770580054
2631,feature_46,feature_53,0.31680898897995197
2498,feature_43,feature_46,0.3155717844573045
2804,feature_50,feature_72,0.31495780245793314
440,feature_05,feature_45,0.312233174341187
2316,feature_39,feature_46,0.3105836443786933
1279,feature_17,feature_23,0.30542040462487285
2553,feature_44,feature_58,0.30472081527417866
799,feature_10,feature_28,0.3046616612637888
2363,feature_40,feature_46,0.30454136645585794
2638,feature_46,feature_60,0.30134442804827977
2410,feature_41,feature_47,0.2984276632159201
3477,responder_4,responder_6,0.2983818721574856
984,feature_12,feature_71,0.29800492852787275
3475,responder_3,responder_8,0.2979460263102428
1439,feature_19,feature_57,0.297373118259897
2409,feature_41,feature_46,0.29706063220142803
728,feature_09,feature_30,0.2967263801663104
3450,responder_0,responder_1,0.2957011955768028
2627,feature_46,feature_49,0.2940327585528691
2366,feature_40,feature_49,0.2922768761449857
2896,feature_53,feature_59,0.2912808488704164
2501,feature_43,feature_49,0.290848535057351
444,feature_05,feature_49,0.29003021994447953
595,feature_07,feature_47,0.28998498885861124
2597,feature_45,feature_60,0.28960233130267193
587,feature_07,feature_39,0.2886495850521466
2634,feature_46,feature_56,0.28789323846247555
2362,feature_40,feature_45,0.2878564735480009
2586,feature_45,feature_49,0.2876846217577727
1305,feature_17,feature_52,0.2871061874170463
2750,feature_49,feature_55,0.28695167792973586
2583,feature_45,feature_46,0.28579682008669277
2542,feature_44,feature_47,0.2851630038949223
607,feature_07,feature_59,0.2851106806552326
3480,responder_5,responder_6,0.2849100561456534
716,feature_09,feature_15,0.28291675356382373
2453,feature_42,feature_45,0.2828814949518596
2791,feature_50,feature_59,0.2809933813727932
1239,feature_16,feature_52,0.28003843639128534
2497,feature_43,feature_45,0.2788817301706962
2644,feature_46,feature_66,0.2781907465979048
1172,feature_15,feature_52,0.2780087580738292
2377,feature_40,feature_60,0.2766089555754671
2875,feature_52,feature_72,0.2764017749973955
2512,feature_43,feature_60,0.2752199122871737
2594,feature_45,feature_57,0.2742678116890087
452,feature_05,feature_57,0.2739632084080721
2827,feature_51,feature_59,0.2738217253205659
1910,feature_30,feature_52,0.2733561406267566
3051,feature_58,feature_59,0.2725843519817235
2540,feature_44,feature_45,0.2724616427203664
2802,feature_50,feature_70,0.27174751251532575
441,feature_05,feature_46,0.26970297505533986
727,feature_09,feature_29,0.2681928136910986
85,feature_01,feature_04,0.26706805672476036
1960,feature_32,feature_47,0.2669846411842234
2709,feature_48,feature_52,0.2665788871200255
2822,feature_51,feature_54,0.26646052566262496
2327,feature_39,feature_57,0.26583683966350746
1213,feature_16,feature_23,0.26568726303728407
2415,feature_41,feature_52,0.26470410932397836
862,feature_11,feature_16,0.2646006220654795
1428,feature_19,feature_46,0.26424992722520285
2712,feature_48,feature_55,0.261903728820352
718,feature_09,feature_17,0.261762933076331
3454,responder_0,responder_5,0.26101641576287815
3297,feature_68,feature_70,0.260109018652623
532,feature_06,feature_60,0.2600357165773274
600,feature_07,feature_52,0.25984189836662464
2202,feature_36,responder_0,0.25969494490664696
1238,feature_16,feature_51,0.25582756387047306
2464,feature_42,feature_56,0.25470999802691646
590,feature_07,feature_42,0.25432105914349645
2322,feature_39,feature_52,0.25402871066843585
1596,feature_23,feature_25,0.2527208853962151
2375,feature_40,feature_58,0.2522782880921002
3003,feature_56,feature_70,0.25127246750288196
2552,feature_44,feature_57,0.25098810888495254
2752,feature_49,feature_57,0.25025345717849123
2510,feature_43,feature_58,0.2501325321317137
3091,feature_59,feature_71,0.24862545500426417
2751,feature_49,feature_56,0.2467324949474741
2990,feature_56,feature_57,0.2467063191894197
2367,feature_40,feature_50,0.24606097435686708
3279,feature_67,feature_71,0.24555673615371487
2550,feature_44,feature_55,0.24408507001413388
2861,feature_52,feature_58,0.24258988940980575
405,feature_05,feature_06,0.24182360372119502
645,feature_08,feature_18,0.2413501660753012
2505,feature_43,feature_53,0.23979649381893836
2929,feature_54,feature_59,0.23978759048458967
520,feature_06,feature_48,0.23886951512123822
22,feature_00,feature_24,0.23825377367990466
185,feature_02,feature_24,0.23812696933375602
2419,feature_41,feature_56,0.23772611985841718
265,feature_03,feature_24,0.23771076406078798
2364,feature_40,feature_47,0.2374021256546193
589,feature_07,feature_41,0.23640728236363998
2499,feature_43,feature_47,0.23630496967065917
2204,feature_36,responder_2,0.23594950132157821
437,feature_05,feature_42,0.23592240886005617
2874,feature_52,feature_71,0.23533277870563848
1854,feature_29,feature_52,0.23416246039242025
2458,feature_42,feature_50,0.23218812787092982
1440,feature_19,feature_58,0.2297017243893518
1909,feature_30,feature_51,0.2290417736954011
2411,feature_41,feature_48,0.22800653586515535
2545,feature_44,feature_50,0.22708867607388106
2502,feature_43,feature_50,0.2259293109151923
2543,feature_44,feature_48,0.22530079357665087
2859,feature_52,feature_56,0.22390064827395006
2785,feature_50,feature_53,0.22375306336360531
2416,feature_41,feature_53,0.22341609171798665
2463,feature_42,feature_55,0.22147798539922087
2370,feature_40,feature_53,0.22124862752922533
2342,feature_39,feature_72,0.2205120424956012
605,feature_07,feature_57,0.21751972490162716
2170,feature_36,feature_47,0.2166154901845252
1853,feature_29,feature_51,0.21598764052688982
2666,feature_47,feature_48,0.2150474691147725
448,feature_05,feature_53,0.21491088608455608
2420,feature_41,feature_57,0.2144614353616432
2607,feature_45,feature_70,0.21367396192698188
1104,feature_14,feature_52,0.21243597939120398
2340,feature_39,feature_70,0.21200146335732284
1304,feature_17,feature_51,0.21182952279032177
1171,feature_15,feature_51,0.21052732341444794
2323,feature_39,feature_53,0.20910853644377073
2959,feature_55,feature_57,0.20824543864969708
717,feature_09,feature_16,0.20693171016170026
2551,feature_44,feature_56,0.20537827454345214
3485,responder_7,responder_8,0.20526919939030966
3476,responder_4,responder_5,0.20469030065347166
2240,feature_37,feature_67,0.2045198484880948
3029,feature_57,feature_66,0.2042670981859089
963,feature_12,feature_50,0.20405845501647474
1595,feature_23,feature_24,0.20325418434767412
524,feature_06,feature_52,0.2029875093610411
592,feature_07,feature_44,0.20111687758022803
688,feature_08,feature_65,0.2009366889575516
2365,feature_40,feature_48,0.20081514284318208
2509,feature_43,feature_57,0.2006433570695812
2554,feature_44,feature_59,0.20002962188707996
2422,feature_41,feature_59,0.1999873518610611
1102,feature_14,feature_50,0.1987622933501755
2500,feature_43,feature_48,0.19844695060964004
2003,feature_33,feature_36,0.19700951727276084
604,feature_07,feature_56,0.19676547400830796
2783,feature_50,feature_51,0.19639774570108892
192,feature_02,feature_34,0.1963645945345479
2374,feature_40,feature_57,0.19614606364938733
594,feature_07,feature_46,0.19605796102973433
272,feature_03,feature_34,0.1954794087099714
193,feature_02,feature_35,0.19538769510271384
273,feature_03,feature_35,0.19468389456051077
89,feature_01,feature_08,0.19311219443705
29,feature_00,feature_34,0.192703780783476
868,feature_11,feature_23,0.1922938501013469
30,feature_00,feature_35,0.1918438617090747
2376,feature_40,feature_59,0.19041777955359837
2511,feature_43,feature_59,0.18902906421800378
2318,feature_39,feature_48,0.18869873845840923
2789,feature_50,feature_57,0.18846826814805792
2373,feature_40,feature_56,0.18834619613346928
527,feature_06,feature_55,0.18761043550826703
2456,feature_42,feature_48,0.18753003578253222
1429,feature_19,feature_47,0.1871557821214658
2710,feature_48,feature_53,0.18702937023508676
2508,feature_43,feature_56,0.1863674024921606
2289,feature_38,feature_67,0.1862170686657084
3459,responder_1,responder_3,0.18562971791179192
3058,feature_58,feature_66,0.18542525858574813
521,feature_06,feature_49,0.18260755970086243
2628,feature_46,feature_50,0.1823304047227735
2707,feature_48,feature_50,0.18186180955208917
1170,feature_15,feature_50,0.18038057368564203
436,feature_05,feature_41,0.17857386133887793
3465,responder_2,responder_3,0.1777347310457158
593,feature_07,feature_45,0.1752356157119419
2369,feature_40,feature_52,0.17498024250959368
2960,feature_55,feature_58,0.17416677014330012
596,feature_07,feature_48,0.17346855138868514
3022,feature_57,feature_59,0.17311668943233643
1619,feature_23,feature_51,0.17230217225358904
190,feature_02,feature_32,0.17226149182517986
2715,feature_48,feature_58,0.17177847375291574
1385,feature_18,feature_67,0.17176140050459024
603,feature_07,feature_55,0.17106728374186228
270,feature_03,feature_32,0.17062674457801152
1303,feature_17,feature_50,0.16890605239408643
801,feature_10,feature_30,0.16707603143068867
2589,feature_45,feature_52,0.1664226868991076
1536,feature_22,feature_28,0.16628704965782634
2467,feature_42,feature_59,0.16592383020594526
2329,feature_39,feature_59,0.1652399213204376
27,feature_00,feature_32,0.16488934908622888
2684,feature_47,feature_66,0.16471392732784304
2891,feature_53,feature_54,0.16460656961956274
1475,feature_20,feature_29,0.1643150933979656
1908,feature_30,feature_50,0.16095269816835356
447,feature_05,feature_52,0.160705902112802
796,feature_10,feature_23,0.16008665452170065
2435,feature_41,feature_72,0.15998654033311213
2507,feature_43,feature_55,0.15988304750670648
2738,feature_48,responder_2,0.15978683063329263
2839,feature_51,feature_71,0.1567190366947957
2677,feature_47,feature_59,0.15655577602271478
2670,feature_47,feature_52,0.15612157821214298
588,feature_07,feature_40,0.15571455477155438
3458,responder_1,responder_2,0.15563916529742663
2873,feature_52,feature_70,0.15420508157775395
2207,feature_36,responder_5,0.1541068082600534
2803,feature_50,feature_71,0.15378008180444233
2992,feature_56,feature_59,0.1516388916997164
3119,feature_60,feature_72,0.1514199897909322
2205,feature_36,responder_3,0.15092917829154787
2504,feature_43,feature_52,0.14949754545787383
969,feature_12,feature_56,0.1484216507653071
591,feature_07,feature_43,0.1471293018708177
620,feature_07,feature_72,0.14614703306970253
2242,feature_37,feature_69,0.14585340100631314
3481,responder_5,responder_7,0.14498213850382394
2012,feature_33,feature_45,0.14276446345004376
1035,feature_13,feature_52,0.1426961583978243
525,feature_06,feature_53,0.1426280132951153
1184,feature_15,feature_64,0.14244548973355312
2203,feature_36,responder_1,0.14201528441938918
1237,feature_16,feature_50,0.14047560198623754
2893,feature_53,feature_56,0.14008581484745128
952,feature_12,feature_39,0.13965442969539393
3453,responder_0,responder_4,0.13933708824029897
1620,feature_23,feature_52,0.13914000653134792
3479,responder_4,responder_8,0.13878186916438504
2164,feature_36,feature_41,0.1386177872879459
2728,feature_48,feature_71,0.13829269461416943
789,feature_10,feature_15,0.1373840295680717
522,feature_06,feature_50,0.13724177305589452
418,feature_05,feature_19,0.13690725202149126
3005,feature_56,feature_72,0.13656222488557027
2163,feature_36,feature_40,0.13629929650971617
2166,feature_36,feature_43,0.1359402134154776
2372,feature_40,feature_55,0.13473090084806244
1034,feature_13,feature_51,0.1346123643599693
2291,feature_38,feature_69,0.13380459670509456
115,feature_01,feature_38,0.13336240691585496
935,feature_12,feature_18,0.13329521243881662
965,feature_12,feature_52,0.1332808993703744
454,feature_05,feature_59,0.13294938542497722
3118,feature_60,feature_71,0.13294191341578004
1182,feature_15,feature_62,0.13273827313626407
530,feature_06,feature_58,0.13219065477847128
2167,feature_36,feature_44,0.1321618027767748
2633,feature_46,feature_55,0.13209375922387384
2736,feature_48,responder_0,0.13084042491411516
2708,feature_48,feature_51,0.13070889834658
439,feature_05,feature_44,0.13050836111737732
2799,feature_50,feature_67,0.12930381323347698
473,feature_05,feature_78,0.12879719794307726
543,feature_06,feature_71,0.1284439118706231
2774,feature_49,responder_0,0.12699860344617825
2810,feature_50,feature_78,0.1265942220012778
2590,feature_45,feature_53,0.12619507496937188
791,feature_10,feature_17,0.12591132879837713
2162,feature_36,feature_39,0.12556394512057523
1421,feature_19,feature_39,0.12551047910578164
2858,feature_52,feature_55,0.1253315845080452
1317,feature_17,feature_64,0.12495704631939712
2828,feature_51,feature_60,0.12462067008165419
2879,feature_52,feature_76,0.12429618306694834
467,feature_05,feature_72,0.12377032291565722
2776,feature_49,responder_2,0.12369966541631096
894,feature_11,feature_52,0.12356803537377593
2547,feature_44,feature_52,0.12315984301816252
1091,feature_14,feature_39,0.12297524845108807
2741,feature_48,responder_5,0.12259873036904993
795,feature_10,feature_22,0.12219999309761015
1183,feature_15,feature_63,0.12165538915071214
2396,feature_40,responder_0,0.12154336879319731
2872,feature_52,feature_69,0.12145854364314979
893,feature_11,feature_51,0.12099943046353137
950,feature_12,feature_37,0.12099304971162513
2626,feature_46,feature_48,0.12093077024286202
2531,feature_43,responder_0,0.1202240807079699
469,feature_05,feature_74,0.12018142849000656
1852,feature_29,feature_50,0.11972697524296201
2442,feature_41,responder_0,0.11953900663158565
619,feature_07,feature_71,0.11948557936644433
958,feature_12,feature_45,0.11931319571720837
2617,feature_45,responder_1,0.11908084660092097
2609,feature_45,feature_72,0.11901345255690157
3461,responder_1,responder_5,0.11887960384105832
2878,feature_52,feature_75,0.11850732465564279
1176,feature_15,feature_56,0.11793977273789943
3234,feature_65,feature_67,0.11695415005952275
2165,feature_36,feature_42,0.11675414731508188
2637,feature_46,feature_59,0.11565952712899226
513,feature_06,feature_41,0.11560880273238715
1658,feature_24,feature_29,0.11476333541739751
3219,feature_64,feature_74,0.11459876088907577
435,feature_05,feature_40,0.11441015651833317
2806,feature_50,feature_74,0.11440761497556826
461,feature_05,feature_66,0.11373698391378755
2350,feature_39,responder_1,0.11330833326894518
465,feature_05,feature_70,0.11313078662377324
471,feature_05,feature_76,0.11271855217720175
1103,feature_14,feature_51,0.1124998989135312
1315,feature_17,feature_62,0.11232354005103404
3218,feature_64,feature_73,0.11199853396683343
2013,feature_33,feature_46,0.1116028188940266
2574,feature_44,responder_0,0.11159972425218638
2585,feature_45,feature_48,0.11154448353347049
2349,feature_39,responder_0,0.11102557429874847
2711,feature_48,feature_54,0.11058180852842481
327,feature_04,feature_06,0.11047710490619762
516,feature_06,feature_44,0.11025594723397612
2443,feature_41,responder_1,0.10953215259528931
3172,feature_62,feature_74,0.10944188790726017
2434,feature_41,feature_71,0.10923998181892926
951,feature_12,feature_38,0.10877451394534692
2881,feature_52,feature_78,0.10866109641161457
1316,feature_17,feature_63,0.10766293395966221
2397,feature_40,responder_1,0.10764380490771808
134,feature_01,feature_57,0.10700260173962806
2840,feature_51,feature_72,0.10695778231006059
1432,feature_19,feature_50,0.10676556496153966
2809,feature_50,feature_77,0.10649241098466135
2870,feature_52,feature_67,0.10632460341453798
2532,feature_43,responder_1,0.10602812818944779
2596,feature_45,feature_59,0.1056596194114151
1922,feature_30,feature_64,0.10559199493904986
1263,feature_16,feature_76,0.10540385359040783
3171,feature_62,feature_73,0.10534359426014925
512,feature_06,feature_40,0.10522831529830994
438,feature_05,feature_43,0.10489392313122993
472,feature_05,feature_77,0.10444243393078632
1262,feature_16,feature_75,0.10439871132764283
2433,feature_41,feature_70,0.10408278477920019
2488,feature_42,responder_1,0.10271874707326466
2767,feature_49,feature_72,0.10241692196416617
2779,feature_49,responder_5,0.10212399261495736
2837,feature_51,feature_69,0.10125513056064142
515,feature_06,feature_43,0.1010365245438858
2398,feature_40,responder_2,0.10072346126573191
2575,feature_44,responder_1,0.1006855464630828
2487,feature_42,responder_0,0.10054714756284187
2880,feature_52,feature_77,0.10041514701574757
2533,feature_43,responder_2,0.09992140805350927
2334,feature_39,feature_64,0.09980570538410584
1452,feature_19,feature_70,0.09977011827759212
2341,feature_39,feature_71,0.09965700303986609
3064,feature_58,feature_72,0.09956787850797241
1424,feature_19,feature_42,0.0994437441477167
2673,feature_47,feature_55,0.09940390389141454
1920,feature_30,feature_62,0.09930987288769653
2824,feature_51,feature_56,0.09927166445442573
2006,feature_33,feature_39,0.09909010379773456
1309,feature_17,feature_56,0.09889670716024318
1717,feature_25,feature_29,0.09862345725910313
2418,feature_41,feature_55,0.09848348099017908
790,feature_10,feature_16,0.09821430903484733
2714,feature_48,feature_57,0.09777088421779369
2808,feature_50,feature_76,0.09627530816749615
2444,feature_41,responder_2,0.09626054768971487
3223,feature_64,feature_78,0.09620185840497245
2321,feature_39,feature_51,0.0954473529489531
3092,feature_59,feature_72,0.09515955642624298
3196,feature_63,feature_74,0.09473250329527208
511,feature_06,feature_39,0.09472443510097349
2775,feature_49,responder_1,0.09423735307559643
2023,feature_33,feature_56,0.09400236113945848
514,feature_06,feature_42,0.09389710310446896
1914,feature_30,feature_56,0.09386844940180304
468,feature_05,feature_73,0.09350922344714377
3222,feature_64,feature_77,0.09331165370592145
2576,feature_44,responder_2,0.09262132146631825
470,feature_05,feature_75,0.0924754154732027
3195,feature_63,feature_73,0.092458114682748
2658,feature_46,responder_1,0.092438844449006
2856,feature_52,feature_53,0.09216831569123604
3062,feature_58,feature_70,0.0921376130794063
1921,feature_30,feature_63,0.09204526064481548
2698,feature_47,responder_1,0.09195036291868065
2930,feature_54,feature_60,0.09162019697490263
2805,feature_50,feature_73,0.09159997762198654
2009,feature_33,feature_42,0.09116314580888892
794,feature_10,feature_20,0.09089579946655031
2777,feature_49,responder_3,0.09045342979473961
2739,feature_48,responder_3,0.0902588870609093
2046,feature_33,responder_0,0.0899492373484463
2010,feature_33,feature_43,0.08974156383673584
759,feature_09,feature_62,0.08917706003889163
2007,feature_33,feature_40,0.08913506634866453
1089,feature_14,feature_37,0.08889565916345331
1251,feature_16,feature_64,0.08879278906189508
1442,feature_19,feature_60,0.08817051036900157
1387,feature_18,feature_69,0.08805387287835788
529,feature_06,feature_57,0.08794622833588811
1800,feature_28,feature_55,0.08792054546030198
1344,feature_18,feature_23,0.08762273153273192
182,feature_02,feature_20,0.0874070384270422
19,feature_00,feature_20,0.08733102344121957
262,feature_03,feature_20,0.08729758145986444
123,feature_01,feature_46,0.08725052164713162
523,feature_06,feature_51,0.08723505928144797
978,feature_12,feature_65,0.08687789375272731
2333,feature_39,feature_63,0.08658616764801778
2713,feature_48,feature_56,0.08620413560757284
2011,feature_33,feature_44,0.08605326457427613
3070,feature_58,feature_78,0.08596005213518045
1681,feature_24,feature_53,0.08580692078691655
519,feature_06,feature_47,0.08549721436906937
2008,feature_33,feature_41,0.08541711961733395
1415,feature_19,feature_33,0.08539270132208365
1949,feature_32,feature_36,0.08499700315488043
1348,feature_18,feature_29,0.08489573671696882
1093,feature_14,feature_41,0.0840788574209603
1165,feature_15,feature_45,0.0838837629904005
2351,feature_39,responder_2,0.08329413367650695
2766,feature_49,feature_71,0.08305243213264438
2697,feature_47,responder_0,0.08272966847945082
2168,feature_36,feature_45,0.08266056932311737
3200,feature_63,feature_78,0.08245265837452628
2807,feature_50,feature_75,0.08232409366110682
2401,feature_40,responder_5,0.08199479399653477
2033,feature_33,feature_66,0.0819237116880985
2414,feature_41,feature_51,0.08184950096245769
2206,feature_36,responder_4,0.0816878530344
2826,feature_51,feature_58,0.08155180160196934
2927,feature_54,feature_57,0.08116682734742893
1090,feature_14,feature_38,0.08093117816850805
443,feature_05,feature_48,0.08091277032439169
3258,feature_66,feature_70,0.08070859377275867
3199,feature_63,feature_77,0.08041976835853341
428,feature_05,feature_33,0.08028484439414574
2121,feature_35,feature_49,0.08017527169622049
2798,feature_50,feature_66,0.07996448949971495
2536,feature_43,responder_5,0.07994084710208506
